year,round,ConstructorId,points,status
2010,13,mclaren,25,Finished
2010,13,red_bull,18,Finished
2010,13,renault,15,Finished
2010,13,ferrari,12,Finished
2010,13,force_india,10,Finished
2010,13,mercedes,8,Finished
2010,13,mercedes,6,Finished
2010,13,sauber,4,Finished
2010,13,renault,2,Finished
2010,13,force_india,1,Finished
2010,13,sauber,0,Finished
2010,13,toro_rosso,0,Finished
2010,13,toro_rosso,0,Finished
2010,13,williams,0,+1 Lap
2010,13,red_bull,0,+1 Lap
2010,13,lotus_racing,0,+1 Lap
2010,13,virgin,0,+1 Lap
2010,13,virgin,0,+1 Lap
2010,13,lotus_racing,0,+1 Lap
2010,13,hrt,0,+2 Laps
2010,13,ferrari,0,Accident
2010,13,mclaren,0,Collision
2010,13,hrt,0,Retired
2010,13,williams,0,Collision
2011,13,red_bull,25,Finished
2011,13,mclaren,18,Finished
2011,13,ferrari,15,Finished
2011,13,mclaren,12,Finished
2011,13,mercedes,10,Finished
2011,13,ferrari,8,Finished
2011,13,toro_rosso,6,+1 Lap
2011,13,force_india,4,+1 Lap
2011,13,renault,2,+1 Lap
2011,13,toro_rosso,1,+1 Lap
2011,13,williams,0,+1 Lap
2011,13,williams,0,+1 Lap
2011,13,lotus_racing,0,+2 Laps
2011,13,lotus_racing,0,+2 Laps
2011,13,virgin,0,+2 Laps
2011,13,hrt,0,+14 Laps
2011,13,sauber,0,Gearbox
2011,13,sauber,0,Gearbox
2011,13,force_india,0,Hydraulics
2011,13,red_bull,0,Accident
2011,13,virgin,0,Gearbox
2011,13,renault,0,Collision
2011,13,mercedes,0,Collision
2011,13,hrt,0,Collision
2012,13,mclaren,25,Finished
2012,13,sauber,18,Finished
2012,13,ferrari,15,Finished
2012,13,ferrari,12,Finished
2012,13,lotus_f1,10,Finished
2012,13,mercedes,8,Finished
2012,13,mercedes,6,Finished
2012,13,force_india,4,Finished
2012,13,sauber,2,Finished
2012,13,williams,1,Finished
2012,13,williams,0,Finished
2012,13,toro_rosso,0,Finished
2012,13,lotus_f1,0,Finished
2012,13,caterham,0,+1 Lap
2012,13,caterham,0,+1 Lap
2012,13,marussia,0,+1 Lap
2012,13,marussia,0,+1 Lap
2012,13,hrt,0,+1 Lap
2012,13,hrt,0,+1 Lap
2012,13,red_bull,0,Vibrations
2012,13,force_india,0,Brakes
2012,13,red_bull,0,Alternator
2012,13,mclaren,0,Fuel pressure
2012,13,toro_rosso,0,Suspension
2013,13,red_bull,25,Finished
2013,13,ferrari,18,Finished
2013,13,lotus_f1,15,Finished
2013,13,mercedes,12,Finished
2013,13,mercedes,10,Finished
2013,13,ferrari,8,Finished
2013,13,mclaren,6,Finished
2013,13,mclaren,4,Finished
2013,13,sauber,2,Finished
2013,13,force_india,1,Finished
2013,13,williams,0,Finished
2013,13,sauber,0,Finished
2013,13,williams,0,Finished
2013,13,toro_rosso,0,Finished
2013,13,red_bull,0,Water pressure
2013,13,caterham,0,+1 Lap
2013,13,marussia,0,+1 Lap
2013,13,marussia,0,+1 Lap
2013,13,caterham,0,+1 Lap
2013,13,force_india,0,Accident
2013,13,lotus_f1,0,Pneumatics
2013,13,toro_rosso,0,Accident
2014,13,mercedes,25,Finished
2014,13,mercedes,18,Finished
2014,13,williams,15,Finished
2014,13,williams,12,Finished
2014,13,red_bull,10,Finished
2014,13,red_bull,8,Finished
2014,13,force_india,6,Finished
2014,13,mclaren,4,Finished
2014,13,ferrari,2,Finished
2014,13,mclaren,1,Finished
2014,13,toro_rosso,0,Finished
2014,13,force_india,0,Finished
2014,13,toro_rosso,0,Finished
2014,13,lotus_f1,0,+1 Lap
2014,13,sauber,0,+1 Lap
2014,13,lotus_f1,0,+1 Lap
2014,13,caterham,0,+1 Lap
2014,13,marussia,0,+1 Lap
2014,13,sauber,0,+2 Laps
2014,13,caterham,0,+2 Laps
2014,13,ferrari,0,Engine
2014,13,marussia,0,Accident
2015,13,ferrari,25,Finished
2015,13,red_bull,18,Finished
2015,13,ferrari,15,Finished
2015,13,mercedes,12,Finished
2015,13,williams,10,Finished
2015,13,red_bull,8,Finished
2015,13,force_india,6,Finished
2015,13,toro_rosso,4,Finished
2015,13,toro_rosso,2,Finished
2015,13,sauber,1,Finished
2015,13,sauber,0,Finished
2015,13,lotus_f1,0,Finished
2015,13,lotus_f1,0,Tyre
2015,13,manor,0,+2 Laps
2015,13,manor,0,+2 Laps
2015,13,mclaren,0,Gearbox
2015,13,mclaren,0,Gearbox
2015,13,mercedes,0,Throttle
2015,13,williams,0,Gearbox
2015,13,force_india,0,Collision
2016,13,mercedes,25,Finished
2016,13,red_bull,18,Finished
2016,13,mercedes,15,Finished
2016,13,force_india,12,Finished
2016,13,force_india,10,Finished
2016,13,ferrari,8,Finished
2016,13,mclaren,6,Finished
2016,13,williams,4,Finished
2016,13,ferrari,2,Finished
2016,13,williams,1,Finished
2016,13,red_bull,0,Finished
2016,13,haas,0,Finished
2016,13,haas,0,Finished
2016,13,toro_rosso,0,Finished
2016,13,renault,0,Finished
2016,13,manor,0,+1 Lap
2016,13,sauber,0,+1 Lap
2016,13,renault,0,Accident
2016,13,sauber,0,Gearbox
2016,13,toro_rosso,0,Puncture
2016,13,mclaren,0,Collision damage
2016,13,manor,0,Collision damage
2017,13,mercedes,25,Finished
2017,13,mercedes,18,Finished
2017,13,ferrari,15,Finished
2017,13,red_bull,12,Finished
2017,13,ferrari,10,Finished
2017,13,force_india,8,Finished
2017,13,williams,6,Finished
2017,13,williams,4,Finished
2017,13,force_india,2,Finished
2017,13,red_bull,1,+1 Lap
2017,13,haas,0,+1 Lap
2017,13,toro_rosso,0,+1 Lap
2017,13,renault,0,+1 Lap
2017,13,toro_rosso,0,+1 Lap
2017,13,haas,0,+1 Lap
2017,13,sauber,0,+2 Laps
2017,13,mclaren,0,Gearbox
2017,13,sauber,0,Gearbox
2017,13,mclaren,0,Engine
2017,13,renault,0,Engine
2018,13,ferrari,25,Finished
2018,13,mercedes,18,Finished
2018,13,red_bull,15,Finished
2018,13,mercedes,12,Finished
2018,13,force_india,10,Finished
2018,13,force_india,8,Finished
2018,13,haas,6,Finished
2018,13,haas,4,Finished
2018,13,toro_rosso,2,Finished
2018,13,sauber,1,+1 Lap
2018,13,renault,0,+1 Lap
2018,13,williams,0,+1 Lap
2018,13,williams,0,+1 Lap
2018,13,toro_rosso,0,+1 Lap
2018,13,mclaren,0,+1 Lap
2018,13,red_bull,0,Retired
2018,13,ferrari,0,Brakes
2018,13,sauber,0,Accident
2018,13,mclaren,0,Accident
2018,13,renault,0,Accident
2019,13,ferrari,25,Finished
2019,13,mercedes,18,Finished
2019,13,mercedes,15,Finished
2019,13,ferrari,13,Finished
2019,13,red_bull,10,Finished
2019,13,racing_point,8,Finished
2019,13,toro_rosso,6,Finished
2019,13,renault,4,Finished
2019,13,toro_rosso,2,Finished
2019,13,racing_point,1,Finished
2019,13,mclaren,0,Engine
2019,13,haas,0,+1 Lap
2019,13,haas,0,+1 Lap
2019,13,renault,0,+1 Lap
2019,13,williams,0,+1 Lap
2019,13,alfa,0,+1 Lap
2019,13,williams,0,+1 Lap
2019,13,alfa,0,Accident
2019,13,mclaren,0,Power loss
2019,13,red_bull,0,Accident
2020,13,mercedes,26,Finished
2020,13,mercedes,18,Finished
2020,13,renault,15,Finished
2020,13,alphatauri,12,Finished
2020,13,ferrari,10,Finished
2020,13,racing_point,8,Finished
2020,13,mclaren,6,Finished
2020,13,mclaren,4,Finished
2020,13,alfa,2,Finished
2020,13,alfa,1,Finished
2020,13,williams,0,Finished
2020,13,ferrari,0,Finished
2020,13,racing_point,0,Finished
2020,13,haas,0,Finished
2020,13,red_bull,0,Finished
2020,13,williams,0,Accident
2020,13,red_bull,0,Puncture
2020,13,haas,0,Illness
2020,13,renault,0,Gearbox
2020,13,alphatauri,0,Water pressure
2021,13,red_bull,25,Finished
2021,13,mercedes,19,Finished
2021,13,mercedes,15,Finished
2021,13,alphatauri,12,+1 Lap
2021,13,ferrari,10,+1 Lap
2021,13,alpine,8,+1 Lap
2021,13,ferrari,6,+1 Lap
2021,13,red_bull,4,+1 Lap
2021,13,alpine,2,+1 Lap
2021,13,mclaren,1,+1 Lap
2021,13,mclaren,0,+1 Lap
2021,13,aston_martin,0,+2 Laps
2021,13,aston_martin,0,+2 Laps
2021,13,alfa,0,+2 Laps
2021,13,alfa,0,+2 Laps
2021,13,williams,0,+2 Laps
2021,13,williams,0,Gearbox
2021,13,haas,0,+3 Laps
2021,13,alphatauri,0,Power Unit
2021,13,haas,0,Hydraulics
2022,13,red_bull,25,Finished
2022,13,mercedes,19,Finished
2022,13,mercedes,15,Finished
2022,13,ferrari,12,Finished
2022,13,red_bull,10,Finished
2022,13,ferrari,8,Finished
2022,13,mclaren,6,Finished
2022,13,alpine,4,+1 Lap
2022,13,alpine,2,+1 Lap
2022,13,aston_martin,1,+1 Lap
2022,13,aston_martin,0,+1 Lap
2022,13,alphatauri,0,+1 Lap
2022,13,alfa,0,+1 Lap
2022,13,haas,0,+1 Lap
2022,13,mclaren,0,+1 Lap
2022,13,haas,0,+1 Lap
2022,13,williams,0,+1 Lap
2022,13,williams,0,+1 Lap
2022,13,alphatauri,0,+2 Laps
2022,13,alfa,0,Power Unit
2010,14,ferrari,25,Finished
2010,14,mclaren,18,Finished
2010,14,ferrari,15,Finished
2010,14,red_bull,12,Finished
2010,14,mercedes,10,Finished
2010,14,red_bull,8,Finished
2010,14,williams,6,Finished
2010,14,renault,4,Finished
2010,14,mercedes,2,Finished
2010,14,williams,1,Finished
2010,14,toro_rosso,0,Finished
2010,14,force_india,0,Finished
2010,14,renault,0,Finished
2010,14,sauber,0,+1 Lap
2010,14,toro_rosso,0,+1 Lap
2010,14,force_india,0,+1 Lap
2010,14,virgin,0,+2 Laps
2010,14,lotus_racing,0,+2 Laps
2010,14,hrt,0,+2 Laps
2010,14,virgin,0,+3 Laps
2010,14,lotus_racing,0,Engine
2010,14,hrt,0,Retired
2010,14,mclaren,0,Collision
2010,14,sauber,0,Gearbox
2011,14,red_bull,25,Finished
2011,14,mclaren,18,Finished
2011,14,red_bull,15,Finished
2011,14,ferrari,12,Finished
2011,14,mclaren,10,Finished
2011,14,force_india,8,Finished
2011,14,mercedes,6,+1 Lap
2011,14,force_india,4,+1 Lap
2011,14,ferrari,2,+1 Lap
2011,14,sauber,1,+1 Lap
2011,14,williams,0,+1 Lap
2011,14,toro_rosso,0,+1 Lap
2011,14,williams,0,+1 Lap
2011,14,sauber,0,+2 Laps
2011,14,renault,0,+2 Laps
2011,14,lotus_racing,0,+2 Laps
2011,14,renault,0,+2 Laps
2011,14,virgin,0,+2 Laps
2011,14,hrt,0,+4 Laps
2011,14,hrt,0,+4 Laps
2011,14,toro_rosso,0,Accident
2011,14,lotus_racing,0,Gearbox
2011,14,mercedes,0,Accident
2011,14,virgin,0,Accident
2012,14,red_bull,25,Finished
2012,14,mclaren,18,Finished
2012,14,ferrari,15,Finished
2012,14,force_india,12,Finished
2012,14,mercedes,10,Finished
2012,14,lotus_f1,8,Finished
2012,14,lotus_f1,6,Finished
2012,14,ferrari,4,Finished
2012,14,toro_rosso,2,Finished
2012,14,sauber,1,Finished
2012,14,red_bull,0,Finished
2012,14,marussia,0,Finished
2012,14,sauber,0,Finished
2012,14,force_india,0,Finished
2012,14,caterham,0,Finished
2012,14,marussia,0,Finished
2012,14,hrt,0,+1 Lap
2012,14,williams,0,Retired
2012,14,caterham,0,+2 Laps
2012,14,toro_rosso,0,Collision
2012,14,mercedes,0,Collision
2012,14,williams,0,Hydraulics
2012,14,hrt,0,Accident
2012,14,mclaren,0,Gearbox
2013,14,red_bull,25,Finished
2013,14,lotus_f1,18,Finished
2013,14,lotus_f1,15,Finished
2013,14,sauber,12,Finished
2013,14,mercedes,10,Finished
2013,14,ferrari,8,Finished
2013,14,mercedes,6,Finished
2013,14,mclaren,4,Finished
2013,14,ferrari,2,Finished
2013,14,mclaren,1,Finished
2013,14,sauber,0,Finished
2013,14,williams,0,Finished
2013,14,williams,0,Finished
2013,14,caterham,0,Finished
2013,14,caterham,0,Finished
2013,14,marussia,0,Finished
2013,14,marussia,0,Finished
2013,14,toro_rosso,0,+2 Laps
2013,14,toro_rosso,0,+3 Laps
2013,14,force_india,0,Collision
2013,14,red_bull,0,Collision
2013,14,force_india,0,Spun off
2014,14,mercedes,25,Finished
2014,14,red_bull,18,Finished
2014,14,red_bull,15,Finished
2014,14,ferrari,12,Finished
2014,14,williams,10,Finished
2014,14,toro_rosso,8,Finished
2014,14,force_india,6,Finished
2014,14,ferrari,4,Finished
2014,14,force_india,2,Finished
2014,14,mclaren,1,Finished
2014,14,williams,0,Finished
2014,14,lotus_f1,0,Finished
2014,14,lotus_f1,0,Finished
2014,14,toro_rosso,0,Finished
2014,14,caterham,0,Finished
2014,14,marussia,0,Finished
2014,14,marussia,0,+1 Lap
2014,14,mclaren,0,Retired
2014,14,sauber,0,Water pressure
2014,14,sauber,0,Electrical
2014,14,mercedes,0,Electrical
2014,14,caterham,0,Power Unit
2015,14,mercedes,25,Finished
2015,14,mercedes,18,Finished
2015,14,ferrari,15,Finished
2015,14,ferrari,12,Finished
2015,14,williams,10,Finished
2015,14,force_india,8,Finished
2015,14,lotus_f1,6,Finished
2015,14,lotus_f1,4,Finished
2015,14,toro_rosso,2,Finished
2015,14,toro_rosso,1,+1 Lap
2015,14,mclaren,0,+1 Lap
2015,14,force_india,0,+1 Lap
2015,14,red_bull,0,+1 Lap
2015,14,sauber,0,+1 Lap
2015,14,red_bull,0,+1 Lap
2015,14,mclaren,0,+1 Lap
2015,14,williams,0,+2 Laps
2015,14,manor,0,+2 Laps
2015,14,manor,0,+3 Laps
2015,14,sauber,0,Retired
2016,14,mercedes,25,Finished
2016,14,mercedes,18,Finished
2016,14,ferrari,15,Finished
2016,14,ferrari,12,Finished
2016,14,red_bull,10,Finished
2016,14,williams,8,Finished
2016,14,red_bull,6,Finished
2016,14,force_india,4,Finished
2016,14,williams,2,Finished
2016,14,force_india,1,Finished
2016,14,haas,0,+1 Lap
2016,14,mclaren,0,+1 Lap
2016,14,haas,0,+1 Lap
2016,14,mclaren,0,+1 Lap
2016,14,toro_rosso,0,+1 Lap
2016,14,sauber,0,+1 Lap
2016,14,renault,0,+1 Lap
2016,14,manor,0,+2 Laps
2016,14,toro_rosso,0,Battery
2016,14,manor,0,Oil leak
2016,14,renault,0,Collision damage
2016,14,sauber,0,Collision damage
2017,14,mercedes,25,Finished
2017,14,red_bull,18,Finished
2017,14,mercedes,15,Finished
2017,14,toro_rosso,12,Finished
2017,14,force_india,10,Finished
2017,14,renault,8,Finished
2017,14,mclaren,6,Finished
2017,14,williams,4,Finished
2017,14,haas,2,Finished
2017,14,force_india,1,Finished
2017,14,williams,0,Finished
2017,14,sauber,0,+2 Laps
2017,14,haas,0,Engine
2017,14,renault,0,Engine
2017,14,sauber,0,Accident
2017,14,toro_rosso,0,Accident
2017,14,mclaren,0,Collision damage
2017,14,ferrari,0,Accident
2017,14,red_bull,0,Accident
2017,14,ferrari,0,Accident
2018,14,mercedes,25,Finished
2018,14,ferrari,18,Finished
2018,14,mercedes,15,Finished
2018,14,ferrari,12,Finished
2018,14,red_bull,10,Finished
2018,14,force_india,8,Finished
2018,14,force_india,6,Finished
2018,14,renault,4,Finished
2018,14,williams,2,+1 Lap
2018,14,williams,1,+1 Lap
2018,14,sauber,0,+1 Lap
2018,14,mclaren,0,+1 Lap
2018,14,renault,0,+1 Lap
2018,14,toro_rosso,0,+1 Lap
2018,14,sauber,0,+1 Lap
2018,14,haas,0,+1 Lap
2018,14,red_bull,0,Engine
2018,14,mclaren,0,Engine
2018,14,toro_rosso,0,Brakes
2018,14,haas,0,Disqualified
2019,14,ferrari,25,Finished
2019,14,mercedes,18,Finished
2019,14,mercedes,16,Finished
2019,14,renault,12,Finished
2019,14,renault,10,Finished
2019,14,red_bull,8,Finished
2019,14,racing_point,6,Finished
2019,14,red_bull,4,Finished
2019,14,alfa,2,+1 Lap
2019,14,mclaren,1,+1 Lap
2019,14,toro_rosso,0,+1 Lap
2019,14,racing_point,0,+1 Lap
2019,14,ferrari,0,+1 Lap
2019,14,williams,0,+1 Lap
2019,14,alfa,0,+1 Lap
2019,14,haas,0,+1 Lap
2019,14,williams,0,+2 Laps
2019,14,haas,0,Hydraulics
2019,14,toro_rosso,0,Engine
2019,14,mclaren,0,Wheel
2020,14,mercedes,25,Finished
2020,14,racing_point,18,Finished
2020,14,ferrari,15,Finished
2020,14,ferrari,12,Finished
2020,14,mclaren,10,Finished
2020,14,red_bull,8,Finished
2020,14,red_bull,6,Finished
2020,14,mclaren,5,Finished
2020,14,racing_point,2,Finished
2020,14,renault,1,Finished
2020,14,renault,0,+1 Lap
2020,14,alphatauri,0,+1 Lap
2020,14,alphatauri,0,+1 Lap
2020,14,mercedes,0,+1 Lap
2020,14,alfa,0,+1 Lap
2020,14,williams,0,+1 Lap
2020,14,haas,0,Withdrew
2020,14,haas,0,Collision damage
2020,14,williams,0,Collision damage
2020,14,alfa,0,Gearbox
2021,14,mclaren,26,Finished
2021,14,mclaren,18,Finished
2021,14,mercedes,15,Finished
2021,14,ferrari,12,Finished
2021,14,red_bull,10,Finished
2021,14,ferrari,8,Finished
2021,14,aston_martin,6,Finished
2021,14,alpine,4,Finished
2021,14,williams,2,Finished
2021,14,alpine,1,Finished
2021,14,williams,0,Finished
2021,14,aston_martin,0,Finished
2021,14,alfa,0,Finished
2021,14,alfa,0,Finished
2021,14,haas,0,Finished
2021,14,haas,0,Power Unit
2021,14,mercedes,0,Collision
2021,14,red_bull,0,Collision
2021,14,alphatauri,0,Suspension
2021,14,alphatauri,0,Brakes
2022,14,red_bull,26,Finished
2022,14,red_bull,18,Finished
2022,14,ferrari,15,Finished
2022,14,mercedes,12,Finished
2022,14,alpine,10,Finished
2022,14,ferrari,8,Finished
2022,14,alpine,6,Finished
2022,14,aston_martin,4,Finished
2022,14,alphatauri,2,Finished
2022,14,williams,1,Finished
2022,14,aston_martin,0,Finished
2022,14,mclaren,0,Finished
2022,14,alphatauri,0,Finished
2022,14,alfa,0,Finished
2022,14,mclaren,0,Finished
2022,14,haas,0,+1 Lap
2022,14,haas,0,+1 Lap
2022,14,williams,0,+1 Lap
2022,14,alfa,0,Accident
2022,14,mercedes,0,Collision damage
2010,15,ferrari,25,Finished
2010,15,red_bull,18,Finished
2010,15,red_bull,15,Finished
2010,15,mclaren,12,Finished
2010,15,mercedes,10,Finished
2010,15,williams,8,Finished
2010,15,renault,6,Finished
2010,15,ferrari,4,Finished
2010,15,force_india,2,Finished
2010,15,williams,1,Finished
2010,15,renault,0,+1 Lap
2010,15,toro_rosso,0,+1 Lap
2010,15,mercedes,0,+1 Lap
2010,15,toro_rosso,0,+1 Lap
2010,15,virgin,0,+2 Laps
2010,15,lotus_racing,0,Engine
2010,15,virgin,0,Hydraulics
2010,15,sauber,0,Collision
2010,15,mclaren,0,Collision
2010,15,hrt,0,Hydraulics
2010,15,sauber,0,Accident
2010,15,hrt,0,Accident
2010,15,lotus_racing,0,Hydraulics
2010,15,force_india,0,Collision
2011,15,mclaren,25,Finished
2011,15,ferrari,18,Finished
2011,15,red_bull,15,Finished
2011,15,red_bull,12,Finished
2011,15,mclaren,10,Finished
2011,15,mercedes,8,Finished
2011,15,ferrari,6,Finished
2011,15,sauber,4,Finished
2011,15,renault,2,Finished
2011,15,mercedes,1,Finished
2011,15,force_india,0,Finished
2011,15,force_india,0,Finished
2011,15,sauber,0,Finished
2011,15,williams,0,Finished
2011,15,toro_rosso,0,Finished
2011,15,renault,0,Finished
2011,15,williams,0,Finished
2011,15,lotus_racing,0,Finished
2011,15,lotus_racing,0,Finished
2011,15,virgin,0,+2 Laps
2011,15,virgin,0,+2 Laps
2011,15,hrt,0,+2 Laps
2011,15,hrt,0,+3 Laps
2011,15,toro_rosso,0,Wheel
2012,15,red_bull,25,Finished
2012,15,ferrari,18,Finished
2012,15,sauber,15,Finished
2012,15,mclaren,12,Finished
2012,15,mclaren,10,Finished
2012,15,lotus_f1,8,Finished
2012,15,force_india,6,Finished
2012,15,williams,4,Finished
2012,15,red_bull,2,Finished
2012,15,toro_rosso,1,Finished
2012,15,mercedes,0,Finished
2012,15,force_india,0,Finished
2012,15,toro_rosso,0,Finished
2012,15,williams,0,Finished
2012,15,caterham,0,+1 Lap
2012,15,marussia,0,+1 Lap
2012,15,caterham,0,+1 Lap
2012,15,hrt,0,+1 Lap
2012,15,lotus_f1,0,+2 Laps
2012,15,marussia,0,Engine
2012,15,hrt,0,Vibrations
2012,15,sauber,0,Spun off
2012,15,ferrari,0,Collision
2012,15,mercedes,0,Collision
2013,15,red_bull,25,Finished
2013,15,red_bull,18,Finished
2013,15,lotus_f1,15,Finished
2013,15,ferrari,12,Finished
2013,15,lotus_f1,10,Finished
2013,15,sauber,8,Finished
2013,15,sauber,6,Finished
2013,15,mercedes,4,Finished
2013,15,mclaren,2,Finished
2013,15,ferrari,1,Finished
2013,15,force_india,0,Finished
2013,15,toro_rosso,0,+1 Lap
2013,15,toro_rosso,0,+1 Lap
2013,15,force_india,0,+1 Lap
2013,15,mclaren,0,+1 Lap
2013,15,williams,0,+1 Lap
2013,15,williams,0,+1 Lap
2013,15,caterham,0,+1 Lap
2013,15,marussia,0,+1 Lap
2013,15,mercedes,0,Puncture
2013,15,caterham,0,Accident
2013,15,marussia,0,Accident
2014,15,mercedes,25,Finished
2014,15,mercedes,18,Finished
2014,15,red_bull,15,Finished
2014,15,red_bull,12,Finished
2014,15,mclaren,10,Finished
2014,15,williams,8,Finished
2014,15,williams,6,Finished
2014,15,force_india,4,Finished
2014,15,toro_rosso,2,Finished
2014,15,force_india,1,+1 Lap
2014,15,toro_rosso,0,+1 Lap
2014,15,ferrari,0,+1 Lap
2014,15,sauber,0,+1 Lap
2014,15,mclaren,0,+1 Lap
2014,15,lotus_f1,0,+1 Lap
2014,15,lotus_f1,0,+1 Lap
2014,15,caterham,0,+1 Lap
2014,15,marussia,0,+1 Lap
2014,15,caterham,0,+1 Lap
2014,15,marussia,0,Accident
2014,15,sauber,0,Accident
2014,15,ferrari,0,Electronics
2015,15,mercedes,25,Finished
2015,15,ferrari,18,Finished
2015,15,force_india,15,Finished
2015,15,williams,12,Finished
2015,15,red_bull,10,Finished
2015,15,sauber,8,Finished
2015,15,lotus_f1,6,Finished
2015,15,ferrari,4,Finished
2015,15,mclaren,2,Finished
2015,15,toro_rosso,1,Finished
2015,15,mclaren,0,Finished
2015,15,williams,0,Collision
2015,15,manor,0,+1 Lap
2015,15,manor,0,+2 Laps
2015,15,red_bull,0,Suspension
2015,15,toro_rosso,0,Brakes
2015,15,lotus_f1,0,Accident
2015,15,mercedes,0,Throttle
2015,15,force_india,0,Collision
2015,15,sauber,0,Collision
2016,15,mercedes,25,Finished
2016,15,red_bull,18,Finished
2016,15,mercedes,15,Finished
2016,15,ferrari,12,Finished
2016,15,ferrari,10,Finished
2016,15,red_bull,8,Finished
2016,15,mclaren,6,Finished
2016,15,force_india,4,Finished
2016,15,toro_rosso,2,Finished
2016,15,renault,1,Finished
2016,15,haas,0,+1 Lap
2016,15,williams,0,+1 Lap
2016,15,sauber,0,+1 Lap
2016,15,toro_rosso,0,+1 Lap
2016,15,renault,0,+1 Lap
2016,15,manor,0,+1 Lap
2016,15,sauber,0,+1 Lap
2016,15,manor,0,+2 Laps
2016,15,mclaren,0,Brakes
2016,15,williams,0,Overheating
2016,15,force_india,0,Collision
2016,15,haas,0,Withdrew
2017,15,red_bull,25,Finished
2017,15,mercedes,18,Finished
2017,15,red_bull,15,Finished
2017,15,ferrari,12,Finished
2017,15,mercedes,10,Finished
2017,15,force_india,8,Finished
2017,15,mclaren,6,+1 Lap
2017,15,williams,4,+1 Lap
2017,15,williams,2,+1 Lap
2017,15,force_india,1,+1 Lap
2017,15,mclaren,0,+1 Lap
2017,15,haas,0,+1 Lap
2017,15,haas,0,+1 Lap
2017,15,toro_rosso,0,+1 Lap
2017,15,renault,0,+1 Lap
2017,15,renault,0,+1 Lap
2017,15,sauber,0,+1 Lap
2017,15,sauber,0,+2 Laps
2017,15,toro_rosso,0,Engine
2017,15,ferrari,0,Battery
2018,15,mercedes,25,Finished
2018,15,red_bull,18,Finished
2018,15,ferrari,15,Finished
2018,15,mercedes,12,Finished
2018,15,ferrari,10,Finished
2018,15,red_bull,8,Finished
2018,15,mclaren,6,Finished
2018,15,renault,4,+1 Lap
2018,15,sauber,2,+1 Lap
2018,15,renault,1,+1 Lap
2018,15,sauber,0,+1 Lap
2018,15,mclaren,0,+1 Lap
2018,15,toro_rosso,0,+1 Lap
2018,15,williams,0,+1 Lap
2018,15,haas,0,+1 Lap
2018,15,force_india,0,+1 Lap
2018,15,toro_rosso,0,+1 Lap
2018,15,haas,0,+2 Laps
2018,15,williams,0,+2 Laps
2018,15,force_india,0,Collision
2019,15,ferrari,25,Finished
2019,15,ferrari,18,Finished
2019,15,red_bull,15,Finished
2019,15,mercedes,12,Finished
2019,15,mercedes,10,Finished
2019,15,red_bull,8,Finished
2019,15,mclaren,6,Finished
2019,15,toro_rosso,4,Finished
2019,15,renault,2,Finished
2019,15,alfa,1,Finished
2019,15,haas,0,Finished
2019,15,mclaren,0,Finished
2019,15,racing_point,0,Finished
2019,15,renault,0,Finished
2019,15,toro_rosso,0,Finished
2019,15,williams,0,Finished
2019,15,haas,0,Finished
2019,15,alfa,0,Collision
2019,15,racing_point,0,Engine
2019,15,williams,0,Collision
2020,15,mercedes,25,Finished
2020,15,red_bull,19,Finished
2020,15,red_bull,15,Finished
2020,15,mclaren,12,Finished
2020,15,mclaren,10,Finished
2020,15,alphatauri,8,Finished
2020,15,renault,6,Finished
2020,15,mercedes,4,Finished
2020,15,renault,2,Finished
2020,15,ferrari,1,+1 Lap
2020,15,alphatauri,0,+1 Lap
2020,15,williams,0,+1 Lap
2020,15,ferrari,0,+1 Lap
2020,15,williams,0,+1 Lap
2020,15,alfa,0,+1 Lap
2020,15,alfa,0,+1 Lap
2020,15,haas,0,+1 Lap
2020,15,racing_point,0,Engine
2020,15,racing_point,0,Collision
2020,15,haas,0,Collision
2021,15,mercedes,25,Finished
2021,15,red_bull,18,Finished
2021,15,ferrari,15,Finished
2021,15,mclaren,12,Finished
2021,15,mercedes,10,Finished
2021,15,alpine,8,Finished
2021,15,mclaren,7,Finished
2021,15,alfa,4,Finished
2021,15,red_bull,2,Finished
2021,15,williams,1,Finished
2021,15,aston_martin,0,Finished
2021,15,aston_martin,0,+1 Lap
2021,15,alphatauri,0,+1 Lap
2021,15,alpine,0,+1 Lap
2021,15,ferrari,0,+1 Lap
2021,15,alfa,0,+1 Lap
2021,15,alphatauri,0,+1 Lap
2021,15,haas,0,+2 Laps
2021,15,williams,0,Accident
2021,15,haas,0,Oil leak
2022,15,red_bull,26,Finished
2022,15,mercedes,18,Finished
2022,15,ferrari,15,Finished
2022,15,mercedes,12,Finished
2022,15,red_bull,10,Finished
2022,15,alpine,8,Finished
2022,15,mclaren,6,Finished
2022,15,ferrari,4,Finished
2022,15,alpine,2,Finished
2022,15,aston_martin,1,Finished
2022,15,alphatauri,0,Finished
2022,15,williams,0,Finished
2022,15,haas,0,Finished
2022,15,aston_martin,0,Finished
2022,15,haas,0,Finished
2022,15,alfa,0,Finished
2022,15,mclaren,0,Finished
2022,15,williams,0,+1 Lap
2022,15,alfa,0,Engine
2022,15,alphatauri,0,Differential
2010,16,red_bull,25,Finished
2010,16,red_bull,18,Finished
2010,16,ferrari,15,Finished
2010,16,mclaren,12,Finished
2010,16,mclaren,10,Finished
2010,16,mercedes,8,Finished
2010,16,sauber,6,Finished
2010,16,sauber,4,Finished
2010,16,williams,2,Finished
